682|Don’t be afraid to question what other people tell you over the next 48 hours, especially if what they say sounds suspicious. Just because they are considered to be experts on a certain subject does not mean they are sure to be right. |11-07-2015|aries
683|The more others try to persuade you that you can trust their advice the more suspicious you should be. Cosmic activity in the wealth area of your chart warns they may be aiming to take advantage of your generous nature. Don’t fall for it. |11-08-2015|aries
684|Try not to get uptight if someone you live, work or do business with refuses to see sense today. You may have more than enough evidence to convince them that they are on the wrong track but some people can be ridiculously stubborn. Let it go.|11-09-2015|aries
685|You may be tempted to kick up a fuss because someone has let you down today but ask yourself: is it worth the effort? Life will only be an ordeal if you make it an ordeal, so sit back, relax and watch the world go by.|11-10-2015|aries
686|Today’s new moon in the wealth area of your chart makes this the ideal time to make changes to your financial set-up. You may have to make some short-term savings but in the long-term you will be happier and healthier for them. |11-11-2015|aries
687|As Mars moves into your opposite sign today you will have to confront your feelings about someone you deal with on a daily basis. You may not like them much but in some way your fates are linked, so do what you can to keep things friendly.|11-12-2015|aries
688|As a cardinal sign you are hugely ambitious and you don’t mind when the pressure is on – in fact you thrive on it. What happens today and over the weekend will give you every opportunity to prove yourself. Be amazing, Aries. |11-13-2015|aries
689|Try not to take out your frustrations on partners and loved ones this weekend – it’s not their fault that you are feeling a bit under the weather. The best way to get over whatever is worrying you is to work out what caused it. |11-14-2015|aries
690|The message of the stars for the next few days is: don’t try so hard. As mind planet Mercury turns direct and then moves into one of the best areas of your chart you are sure to be guided in the right creative direction. Let it happen.|11-15-2015|aries
691|The more others agree with each other today the more you will want to disagree. Maybe you are being perverse for the fun of it but just as likely you have subconsciously noticed something that suggests they have got it wrong. Always trust your instincts.|11-16-2015|aries
692|If there is something about your current situation that you do not like there is nothing stopping you from changing it. Before you do though, ask yourself honestly if you really dislike it that much or if you are just bored. Tomorrow you may feel differently.|11-17-2015|aries
693|Don’t look back and wonder what might have been – look forward and create a bright new future for yourself. Any regrets you still have about what you should or should not have done must be dealt with today, then forgotten once and for all.|11-18-2015|aries
694|You may sympathize with a friend’s problems but it is not your job to put things right for them. Sometimes it is better to let others find their own answers and this, it seems, is one of them. Only step in if things really start to get bad. |11-19-2015|aries
695|Know when to push for what you want but also when to back off. With both the Sun and Mercury moving into one of the best areas of your chart over the next few days it won’t take much effort to get the good things in life.|11-20-2015|aries
696|You will find a new sense of direction and motivation when the Sun moves into your fellow Fire sign of Sagittarius tomorrow. Most importantly you won’t let minor doubts and fears hold you back the way they have done in recent weeks. It’s all good!|11-21-2015|aries
697|This is a good time of year for you but it could be a great one if you stop worrying about things that might go wrong and give yourself over to having a good time. Remember, though, that definitions of a good time vary from person to person.|11-22-2015|aries
698|No matter how strong your opinions may be you are advised to keep them to yourself over the next few days. If you say the wrong thing you could make an enemy of someone quite powerful. Don’t make things unnecessarily difficult for yourself.|11-23-2015|aries
699|Someone you have always thought of as a rival will surprise you today by saying something that makes you feel good about yourself. Is it some kind of trick? No it is not. They really do want to be nice to you. Be nice in return. |11-24-2015|aries
700|Ignore what others say you should be doing and do what feels right to you. If you listen to their advice you will get nowhere, so trust your own instincts today and, most importantly, act on what they tell you. You won’t be disappointed. |11-25-2015|aries
701|Demand only the best – and you will get it. With the Sun moving through one of the most dynamic areas of your chart you only have to click your fingers for others to come running to grant your requests. Will you abuse this ability? Of course you will!|11-26-2015|aries
702|If someone places an obstacle in your path your first reaction will be to smash it to pieces. However, the planets warn that such an extreme reaction could have unforeseen consequences, so look for a compromise solution – it won’t be hard to find. |11-27-2015|aries
703|You will be in the public eye a lot over the next 48 hours but don’t forget that with recognition comes responsibility, so make sure what you say and do is fair because others will be watching you closely, either to learn or to criticize. |11-28-2015|aries
704|You will be called on to lead by example over the next few days, especially on the work front. Show others that it is possible to do well and reach the top without resorting to underhand methods. Be fair and you will make a big impression.|11-29-2015|aries
705|Don’t fall into the trap of telling partners and colleagues what you think they want to hear. They are smarter than you give them credit for and will notice if your words sound insincere. Tell the truth, no matter how much you think it might hurt them. |11-30-2015|aries
706|You will be at your most generous and understanding today – you will do anything for anyone no matter how much it might cost you personally. Don’t worry if some people try to take advantage of you – they will get what they truly deserve in the end. |12-01-2015|aries
707|You may want to bring a feud to an end but don’t give too much away. If you offer a compromise solution you must do so from a position of strength. If you give in too easily your rivals may take it as a sign of weakness. |12-02-2015|aries
708|You feel you should be doing more, you feel you should be pushing yourself harder – and you are right, you should. You have been rather lazy of late and you do need to make up for wasted chances. Start now, then carry on. |12-03-2015|aries
709|You may have your suspicions about someone’s motives but don’t go public with them yet. Even if your suspicions are correct it will look to others as if you are being vindictive and it could be your reputation that suffers the most.|12-04-2015|aries
710|As Venus, planet of affection, moves into one of the more secretive areas of your chart this weekend it’s possible you could develop a crush on someone. The bad news is it’s unlikely you will be able to get a relationship going. But you can dream.|12-05-2015|aries
711|Someone will say something hurtful this week but you must not take it to heart. According to the planets they are not being deliberately rude, they just don’t understand the effect their words can have on people of a sensitive disposition. And that includes you. |12-06-2015|aries
712|Cosmic activity in one of the more adventurous areas of your chart urges you to strike out in a new direction. Don’t think about it or you will come up with a thousand reasons for not moving forward. Just act and deal with the consequences later.|12-07-2015|aries
713|You may do something today that other people do not approve of but no way will you change course because of it, it’s just not your style. If anything you will rather enjoy being singled out for so much attention. Besides, all publicity is good publicity. |12-08-2015|aries
714|Today’s positive influences will make you feel at one with the world. The truly important things in life, such as love and family, will come into focus and the not-so-important things, such as money and ambition, will be seen for the illusions they are. |12-09-2015|aries
715|Put all doubts and fears out of your mind and do what you think is best. As from today you will have a much clearer picture of what needs to be done and you will have the courage to make it happen. Don’t hesitate. Just act. |12-10-2015|aries
716|Everything should be going well for you now, both in your personal life and at work, and today’s new moon in your fellow Fire sign of Sagittarius will make life even more enjoyable over the next couple of days. It’s all good. No, really.|12-11-2015|aries
717|You must be honest with yourself this weekend, even if it means you have to admit that you have taken on too much and must now let someone down. Even an Aries can make mistakes, so hold up your hand and admit you got it wrong.|12-12-2015|aries
718|Over the next few days you will wonder why you allowed yourself to get so wound up about things you now see do not matter in the slightest. Any lingering doubts or fears or hang-ups you have are about to head for the door.|12-13-2015|aries
719|Watch your back today and think twice before giving anyone the benefit of the doubt. The Sun may be moving through your fellow Fire sign of Sagittarius but so is Saturn, planet of limitation, and that means someone may be working against you.|12-14-2015|aries
720|You seem much more easy-going of late and that’s good. However, where money and business matters are concerned you cannot afford to be too laid-back or you will attract hangers-on and spongers and find yourself out of pocket. Watch your cashflow today. |12-15-2015|aries
721|You will thoroughly enjoy what happens today, even if others do not. The influence of Uranus in your sign makes it easier for you to accept upheavals and, while Uranus is moving retrograde at least, to see the positive side in negative events. |12-16-2015|aries
722|In your rush to get ahead of the game you may take on too much and exhaust yourself. You may sometimes have the strength to do two or even three jobs at once but if you do too much now you may regret it later on. Slow down. |12-17-2015|aries
723|If you have not yet done something marvellous don’t worry because there is still time – just. Make your move today and over the weekend, certainly before the Sun changes signs on the 22nd. People in positions of power will be watching you closely.|12-18-2015|aries
724|A relationship has reached a turning point – maybe even a point of no return – and before the weekend is over you will have to decide what to do about it. It could cause all sorts of problems if you allow it to drag on much longer.|12-19-2015|aries
725|Go all out to impress people in positions of authority over the next few days. As the Sun moves into the career area of your chart you will find it easy to get ahead, especially if you are willing to take on more responsibility. Go for it!|12-20-2015|aries
726|You will realize today that what you were hoping for is not going to happen, but that’s no bad thing. On the contrary, it will free your mind from the straight-jacket it has been locked in these past few weeks, enabling you to see new possibilities. |12-21-2015|aries
727|Have no doubts: you are on your way up in the world. The Sun’s move into the career area of your chart means if you have a plan and if you make a serious effort there is nothing you cannot accomplish over the coming weeks and months. |12-22-2015|aries
728|Go your own way and do your own thing and don’t expect much support from partners and colleagues. You will soon discover that you are better off without their help anyway. You know what needs to be done, so get on and do it.|12-23-2015|aries
729|You need to make a bold decision. You need to choose between one approach and another. The only danger is that you will make your decision more for emotional reasons than for logical reasons. Think before you act, then act quickly.|12-24-2015|aries
730|What seems like a self-evident fact now may turn out to be total fantasy later on, so be careful. If you find yourself in a situation where you are the only one who seems to know what is going on it could be you are deceiving yourself.|12-25-2015|aries
731|You may have decided that you no longer want to work with someone, but how do you go about making the break? Don’t worry about hurting their feelings – you must be ruthless and leave them in no doubt that it’s over.|12-26-2015|aries
732|You want to get away from your usual environment and explore places you have not been in a while. You will have a lot of fun but make sure your wanderings are over and done with by midweek as journeys may be unpredictable later on.|12-27-2015|aries
733|You don’t have to do anything special or go anywhere new to attract what you need today those things will find you if you stay right where you are. Let others run around and tire themselves while you relax and enjoy the good things in life.|12-28-2015|aries
734|There may be obstacles blocking your path no matter which way you turn, but don’t let it get to you. Come the early days of the new year your life will be far less encumbered by things and by people you wish were not there. |12-29-2015|aries
735|Things have been going so well of late that you might be wondering what the catch is. Don’t worry, it’s not some kind of cosmic trick to lull you into a false sense of security. You are being rewarded for all the hard work you have put in. |12-30-2015|aries
736|The planets warn if you intend to talk big today you will need something more than bravado to back it up with. Watch out you don’t find yourself up against someone who not only knows how to talk the talk but to walk the walk as well. |12-31-2015|aries
737|What occurs this weekend will in some way remind you that your life has significance. Others can be cynical and choose to believe that nothing really matters if they so wish but you know that in the greater scheme of things everything is important. |01-02-2016|aries
738|You have always been a seeker after truth and will go even further in your quest for enlightenment over the coming week. Something you see or hear will open your mind to new possibilities. It could be you are on the verge of a huge discovery.|01-03-2016|aries
739|If you think you cannot lose then you are already halfway toward winning. A positive mental attitude is a must now as you have so many things to do. Some say you are being too optimistic but the fact is you can never be optimistic enough. |01-04-2016|aries
740|Little things that used to worry you will seem less important as from today. However, where money matters are concerned be careful you don’t let things slide because the line between making a profit and making a loss is not as wide as you seem to imagine.|01-05-2016|aries
741|Take the initiative and make things happen. If you sit around waiting for others to make the first move it’s unlikely you will get anywhere worth going. Aries is a Cardinal sign, meaning you have leadership qualities, so get out there and lead the way. |01-06-2016|aries
742|What happens today will take you by surprise no matter how well prepared you may be. Changes on the work front may be unsettling but if you stay calm and use your head you can easily find ways to turn them to your advantage. |01-07-2016|aries
743|If something out of your past catches up with you today don’t ignore it or deny it. Look at it instead as a wonderful opportunity to make amends for something you did that you have always regretted. A simple “sorry” will most likely be enough.|01-08-2016|aries
744|A huge burden will be lifted from your shoulders this weekend. Something of an emotional nature that you have been carrying for so long will suddenly no longer be there and you will feel lighter than air. Watch out you don’t float away! |01-09-2016|aries
745|The more you try to influence events the less you will be able to do so, so stop trying so hard. That applies to all areas of your everyday life but in particular to your work situation. Leave well alone and let fate take its course.|01-10-2016|aries
746|Good things and good people will come into your life over the next seven days. You are so popular that your name is at the top of everyone’s guest list. Your only problem is going to be finding the time to keep your many admirers happy.|01-11-2016|aries
747|Cosmic activity in the area of your chart that rules your vocation is urging you to aim higher than you have ever done before. Don’t let the critics and the cynics hold you back by undermining your confidence. Anything is possible if you want it enough. |01-12-2016|aries
748|Play by the rules and don’t cut corners. There is a lot at stake now and while it may seem as if no one is watching they almost certainly are. Act as if the eyes of the world are upon you – and make sure the world likes what it sees. |01-13-2016|aries
749|Push yourself hard today. Make an extra special effort to get things done on time and to a high standard. You are sure to be rewarded in some way and employers and other important people will think more highly of you in future. |01-14-2016|aries
750|As Mercury, planet of communication, is going through one of its retrograde phases you would be wise to think before you speak, especially on the work front where colleagues and employers will not take kindly to criticism. Weigh your words carefully. Do they really have to be said?|01-15-2016|aries
751|If you adopt a confident attitude this weekend you will accomplish great things, both in your private life and in your work. Go your own way and do your own thing and others will look at you like you are someone special – which, of course, you are.|01-16-2016|aries
752|Some things are important and some things are not and you must focus on the former only over the next few days. You also need to remember that, while your professional status may be important, it is your home life on which long-term success is built.|01-17-2016|aries
753|Try to be a bit more relaxed this week. The most important thing is that you keep a sense of perspective and remember that no matter how hard you try to get ahead in the world it’s the personal side of life that matters most. |01-18-2016|aries
754|You need to be aware of the fact that no matter how ambitious and active an Aries you may be there are only 24 hours in a day and if you want to do more in one direction in the future you will have to do less in another.|01-19-2016|aries
755|Group and social activities will become more important now that the Sun is moving in your favor again. Join forces with like-minded people over the next few weeks and see how far you can travel together. Find new ways to improve the world.|01-20-2016|aries
756|Even if you sometimes find it hard to connect with people emotionally you will do so with ease over the next few days. The planets will help you empathize with those who, under normal circumstances, you might find it hard to feel sorry for. |01-21-2016|aries
757|Don’t limit yourself to tried and trusted ways of doing things today. If you are open to new possibilities you may find this is the ideal time to come up with new ideas and impress people in positions of power. You may even impress yourself!|01-22-2016|aries
758|Changes of one sort or another have come thick and fast in recent weeks and not all of them have been welcome. Today, however, you will realize there is a pattern emerging, a pattern that is pointing you in a new and more profitable direction.|01-23-2016|aries
759|There is no point complaining about other people’s behavior this week because it’s unlikely they will listen. A Leo full moon means you won’t get a fair hearing, even if all the evidence is on your side. Save your voice and your energy for another day.|01-24-2016|aries
760|Some people might lose heart at the tasks that await you but you are not some people you are an Aries. Today’s cosmic activity will inspire you to aim for the top. It won’t be long before you are looking down on everyone else.|01-25-2016|aries
761|The critics may say you’ve been lucky, and maybe you have, but luck is only part of the story – you do in fact deserve your success. Your task now is to do something with what you have got, not just for yourself but for other people too.|01-26-2016|aries
762|Try not to get involved in people’s problems today – or they may become your problems too. You may want to help a friend in need but on this occasion it’s better if they learn how to take care of certain issues for themselves. |01-27-2016|aries
763|Don’t back off and refuse to interact with the world. The only way you are going to get past your problems is by rolling up your sleeves and getting stuck in to whatever it is that is making you feel blue. What happened to that Aries spirit! |01-28-2016|aries
764|Why do you feel that someone is watching you? Is it because you have a guilty conscience? According to the planets you may have done something wrong and think others can tell just by looking at you. But they can’t, so stop worrying. |01-29-2016|aries
765|Good news will come your way over the next 48 hours, the kind of news that cheers you up no end. If it involves a job offer or a chance of a promotion you must be bold and seize the moment. Never doubt that you are good enough.|01-30-2016|aries
766|You must do whatever it takes to protect your interests. Let friends, family and work colleagues know that you will not allow yourself to be pushed around or taken advantage of. A little bit of aggression – but only a little bit – is sometimes a good thing.|01-31-2016|aries
767|Your ability to charm your way into other people’s affections will take you far. You will get your way, both at home and at work, simply by telling friends and relatives what they want to hear. It may not be true but it makes them feel good. |02-01-2016|aries
768|If you allow negative thoughts to take over today then, inevitably, negative results will most likely follow. If, however, you make an effort to think positive no matter what kind of situation you find yourself in, it should all come right. Your mind creates your reality.|02-02-2016|aries
769|You may feel as if you can take on the world and win, and maybe you can, but don’t get over-confident or you could be in for a major let-down. Life always moves in cycles and nothing stays the same for long. Be ready for change. |02-03-2016|aries
770|They say that opposites attract and someone who is as different from you as it is possible to get will have your pulse racing. No doubt you will recover your senses before you take it too far but, who knows, it could be the love of your life. |02-04-2016|aries
771|What you wish for in life is what you ultimately get but that can be both positive and negative. If you believe something good will happen it most likely will, but if you believe something bad will happen that too will occur. Think only upbeat thoughts today.|02-05-2016|aries
772|No doubt you are fired with enthusiasm for your next big project but don’t get carried away. By all means act swiftly and decisively but make sure that what you do is backed up by facts, not by fantasies and imaginings, fun though they may be. |02-06-2016|aries
773|Whatever it is you are currently working on you will know without a shadow of a doubt what needs to be done to make a success of it. But you cannot do it all on your own, so enlist the help of those who share your ambitions.|02-07-2016|aries
774|Don’t believe what others tell you just because they claim to be in the know. The world is full of people who all too often don’t understand even the basics of what they are talking about. The only advice you need is what your inner voice tells you.|02-08-2016|aries
775|If you let things slip, even for a moment, you will be struggling to catch up for the rest of the week. You must stay on top of your workload, no matter how boring it may be. Cut yourself off from distractions and do what must be done. |02-09-2016|aries
776|If you have not yet been rewarded for the time and effort you have put into your work you will be over the next few days. But no matter what you receive it won’t match the pride you have in yourself for doing such an excellent job.|02-10-2016|aries
777|Others may say that you are aiming too high and maybe they are right but they could also be worried that you will succeed in what you are trying to do and in the process show them up. Keep doing what you are doing, only better. |02-11-2016|aries
778|Forget about what others expect and do only what interests you personally. But you don’t have to do it on your own. Group activities are under excellent stars at the moment, so get together with people who share your vision and do something worthwhile.|02-12-2016|aries
779|Stay focused and keep your ultimate goal in mind at all times. If you let your attention wander you will find it very hard to get back to what you should be doing. You know what it is you desire, so don’t let anything distract you.|02-13-2016|aries
780|You need to do something about your cashflow situation – fast! You also need to stop spending money on things you know you don’t need. Finally, and most importantly, don’t get caught up in one of those you can’t lose, get-rich-quick schemes – they’re a con.|02-15-2016|aries
781|You seem to have an obsession with perfection but you must understand that not everyone shares your need to get it right every time. Be warned: if you push others too hard today it might tempt them to be obstructive, or even destructive! |02-16-2016|aries
782|You have learned a lot in recent weeks and now you must start to apply it to your everyday life, even if it means the kind of upheavals you usually try to avoid. What is the point of knowing something if you don’t use it? |02-17-2016|aries
783|You should feel an easing of the restrictions, especially financial restrictions, that you have been laboring under in recent weeks. However, that is not an excuse to go on a spree. If you do you will regret it later when confronted with the bill! |02-18-2016|aries
784|The next few weeks won’t always be easy but try not to make them harder than they have to be. A lot will depend on your attitude, especially your willingness to rise to a challenge rather than be intimidated by it. Believe in yourself — always. |02-19-2016|aries
785|Stick to what you know best this weekend and don’t let others persuade you to change your ways just to keep up with the latest fads or fashions. As the first sign of the zodiac you like to be a trend-setter but sometimes the old ways are still best.|02-20-2016|aries
786|What you hear this week may not be to your liking but there is no reason to overreact. The approaching full moon will have many people behaving in strange ways – you will be far from alone – so don’t be surprised if friends and family say and do silly things. |02-21-2016|aries
787|Your nerves may be on edge a little over the next 24 hours but don’t worry too much because nothing bad is likely to happen. Try not to change your everyday routine in any way, shape or form, as minor alterations could confuse you in major ways.|02-22-2016|aries
788|There will be times over the next 24 hours when you have a hard time controlling your emotions. Be warned though: if you blow your top you may offend someone in a position of power. Whatever the issue, it’s not the end of the world, so calm down.|02-23-2016|aries
789|You may not be able to explain how or why you have reached a decision but you must have the courage of your convictions and follow it through to the end. The more your rivals oppose you the more sure you can be that you’ve got it right. |02-24-2016|aries
790|Progress comes through taking chances and rejecting traditional ways of doing things. The more others try to persuade you that now is not the time to try something different, the more confident you can be it is the right time. |02-25-2016|aries
791|You want to feel that you are doing something useful with your life and with changes planet Uranus strong in your sign it is up to you to make something happen. Don’t do it alone though, do it with people who share your ideals.|02-26-2016|aries
792|It’s not often you think deeply about what makes you tick but you will do so this weekend. You will be looking for answers to questions of the “who am I?” and “what does it all mean?” variety. The answers are inside your own mind.|02-27-2016|aries
793|You don’t have to be a slave to your desires. You don’t have to act as if you have no choice in what you are doing. The fact is you always have a choice, so take responsibility for your actions and be a good example to other people. |02-28-2016|aries
794|What someone is offering you may seem like a good deal but is it really? The planets urge you to hold out for more because you are way above average in skill, commitment and intelligence. They need you more than you need them.|02-29-2016|aries
795|There will be times over the next 24 hours when you have a hard time controlling your emotions. Be warned though: if you blow your top you may offend someone in a position of power. Whatever the issue, it’s not the end of the world, so calm down.|03-01-2016|aries
796|Don’t tell friends and relatives what they want to hear today – tell them what they need to hear. A large dose of reality is essential and a no-nonsense Aries like you is the best person to administer it. They will thank you for it later.|03-02-2016|aries
797|What occurs over the next 24 hours will give you a new perspective on what is important and what your long-term ambitions should be. Don’t hold on too tightly to what you have got – because what you are going to get will be so much better.|03-03-2016|aries
798|An offer of some kind may seem attractive but don’t commit yourself too quickly. Take your time and consider all the pros and cons before deciding whether or not it is the right move for you. Opportunities are like buses – there will always be another one.|03-04-2016|aries
799|You may not be in the most sociable of moods over the course of the weekend but that’s okay. Even an active, outgoing Aries such as yourself needs to spend time alone once in a while. Don’t cut yourself off completely though. Stay in touch.|03-05-2016|aries
800|You are a rebel by nature and with your ruler Mars moving into your fellow Fire sign of Sagittarius you are sure to do something outrageous. But don’t shock people every hour of every day or they will become used to it. Be selective.|03-06-2016|aries
801|If you keep your eyes and ears open today you should see or hear something that gives you the chance to make a name for yourself. Don’t worry that you might look pushy, worry only that you might miss your chance if you hesitate.|03-07-2016|aries
802|A friend desperately needs some reassurance and you are the one to provide it. A cheery word or two from you could be all it takes to pull them out of their mental and emotional nosedive and get them on the road to happiness again.|03-08-2016|aries
803|You may be dreading what is round the next corner but there is no reason to worry – what you fear is mainly in your mind. Put your imagination to good use today and do something creative, something that could make you serious money. |03-09-2016|aries
804|Life may be a bit of a challenge at the moment but you can make things easier for yourself by not taking it too seriously. Look at the bigger picture: one hundred years from now what will any of it matter? Live in and for the day. |03-10-2016|aries
805|If you want to be successful you must be consistent. You may want to change things around a bit today but you must either move in a new direction and stay moving in that direction, or resist the temptation altogether. You don’t HAVE to change.|03-11-2016|aries
806|If there is something you don’t want the world to know about then make a special effort to keep your mouth shut this weekend! Even if you are talking about something unrelated you could still let slip potentially embarrassing information.|03-12-2016|aries
807|You have to accept that you won’t be able to have everything your own way over the coming week. If others want to call the shots the best thing you can do is to let them. In the long-term it simply does not matter. Go with the flow.|03-13-2016|aries
808|The evidence has been there for quite some time that someone is trying to undermine your efforts, but you decided to ignore it because you did not want to rock the boat. Now though you have no choice. They cannot be allowed to continue bad-mouthing you.|03-14-2016|aries
809|You need to confront something that both scares and excites you. Old fears and desires are likely to return over the next 24 hours and you will have to fight an emotional battle you thought was over and done with. Win it and end it this time.|03-15-2016|aries
810|You are beginning to realize that your fears were unfounded and when the Sun moves into your sign at the weekend you will wonder how you allowed yourself to get so worked up about nothing. Life is all about attitude. Always be positive. |03-16-2016|aries
811|Try not to get emotional about things over which you have no control. The state of the world may at times upset you but there is only so much you can do on your own. Use the talents you were born with to help those less fortunate. |03-17-2016|aries
812|The Sun moves into your birth sign at the weekend, so don’t worry if you are feeling a bit under the weather at the moment because you will soon be back to your best. All sorts of new opportunities will be coming your way – be ready for them. |03-18-2016|aries
813|Don’t worry about what happened yesterday or the day before because when the Sun moves into your sign tomorrow you can start again with a clean slate – and a clean conscience! One of the best times of the year is about to begin.|03-19-2016|aries
814|There are so many things going right for you now that to be pessimistic would be a crime. Almost everything you turn your hand to over the next few days will go well, so don’t hold back: aim high both in your personal life and at work.|03-20-2016|aries
815|Don’t listen to what others say can and cannot be done – rise above the limits that they have imposed on you. The Sun in your birth sign gives a huge boost to your confidence. Anything is possible if you want it enough. Believe it and do it.|03-21-2016|aries
816|You want to take on the world. You want to prove you have what it takes. It’s great that you have so much confidence now but don’t go too far and start to believe that you cannot fail. That kind of thinking is asking for trouble. |03-22-2016|aries
817|Avoid going to extremes over the next 24 hours. Even if you start the day in a good mood the lunar eclipse warns that something will happen that annoys you intensely. Whatever the issue may be don’t let it get to you – it’s not worth the hassle. |03-23-2016|aries
818|You are entitled to express your opinions but don’t forget that it works both ways – others are entitled to speak their minds as well. If you are big enough to dish it out Aries you must be big enough to take it too. Are you? |03-24-2016|aries
819|This may be your time of year but that does not mean you can take risks as you please. With Saturn moving retrograde today if you take an unnecessary gamble it will most likely backfire. Both at home and at work, play it safe.|03-25-2016|aries
820|You know it is time for a change but the fearful side of your nature is holding you back. You must overrule it this weekend and follow your instincts wherever they might take you. You cannot hold on to the past, nor should you want to.|03-26-2016|aries
821|You will know which strings to pull to get others dancing to your tune this week. Mercury in your sign, allied to genius planet Uranus, gives you an uncanny knack of being able to tune in to others’ needs and desires. Use it to your benefit.|03-27-2016|aries
822|With Mercury in your sign linked to Jupiter, planet of excess, today the slightest little thing could set you off. If you want to avoid emotional scenes you would be smart to steer clear of people whose very presence rubs you up the wrong way.|03-29-2016|aries
823|You don’t lack for courage or confidence at the moment and that’s just as well, because rivals and competitors will be looking for ways to put one over on you. If someone says they support you, make sure they back up their words with deeds. |03-30-2016|aries
824|No way are you content to sit back and let life come to you. On the contrary, you will be at the forefront of the action today and won’t stop until you collapse from exhaustion. Get your strength back tomorrow because the weekend will be busy too.|03-31-2016|aries
825|There may be a noticeable increase in tension in a relationship today but don’t read too much into it. When loved ones get moody for no reason there is not a lot you can do about it, but neither is there any good reason to worry about it. |04-01-2016|aries
826|What seemed so important to you earlier in the week is now shown to be of no importance at all. Which begs the question: how many other things in your life that you worry about are worth the effort? None at all, most likely. |04-02-2016|aries
827|You will get a major boost early in the week when Venus moves into your sign. Most likely it will make you realize how fortunate you have been to have so many good people on your side in recent weeks. What can you do for them in return?|04-03-2016|aries
828|You are fearing the worst for no good reason. Fortunately, when Venus moves into your sign tomorrow your mood will improve considerably. Today though you should find a quiet place where you can be on your own for a while. Spend time with your thoughts. |04-04-2016|aries
829|Venus moves into your sign today, making it easy for you to look at life from a more positive perspective. And that, of course, is the key: it is the way you think about life that determines the life that you get to lead.|04-05-2016|aries
830|Authority figures will be hard to please today: no matter what you do and no matter how well you do it they will find reasons to complain. Most likely they are looking for a fight – so be smart and refuse to rise to the bait.|04-06-2016|aries
831|Do something out of the ordinary today, something that marks you as a true individual, not just another clone. The last thing you want is to be thought of as the same as everyone else, so go out of your way to show that you are special. |04-07-2016|aries
832|You may get a bit emotional today, even if you are the kind of Aries who usually keeps your feelings under control. It’s probably no bad thing if you go over the top a little as it will clear the cobwebs away – but, please, only a little!|04-08-2016|aries
833|Forget about your chores and focus on what means most to you: your family, your friends, your social life and, above all, your creative ambitions. Uranus in your sign makes you hugely adventurous. You won’t find it hard to be amazing.|04-09-2016|aries
834|The Sun in your sign makes this a good time for you but it could be a great time if you know what it is you want and have a plan as to how you can get it. Identify your goal and dedicate your life to making it happen.|04-10-2016|aries
835|You will be even more persuasive than usual over the next few days. Friends and rivals alike will be seduced by your way with words. Just make sure that you can deliver on any promises you make – better still, don’t make them at all.|04-11-2016|aries
836|You have had enough of a situation that has caused so many sleepless nights and now you intend to do something about it. Whatever that something is make sure it is dynamic and decisive. And next time, don’t let bad things drag on so long.|04-12-2016|aries
837|All things are possible for those who dare. Don’t think about the consequences of what you are planning to do today, just get on and do it and let the chips fall where they will. If you hold back now you are sure to regret it later. |04-13-2016|aries
838|Let other people make decisions for you over the next 24 hours. The planets indicate that your home life and family relationships will bring a lot of joy, but you need to relax and not try to do everything for everyone all the time.|04-14-2016|aries
839|A problem you have been struggling with for some time does not appear to be any closer to an answer but don’t worry about it. Come the start of next week you will see with a flash of inspiration what needs to be done. There’s still time.|04-15-2016|aries
840|You may be tempted to give up on something that isn’t going right but you really should hang on a bit longer. The reason fate is confronting you with such a challenging situation is because you are supposed to get stronger by overcoming it. |04-16-2016|aries
841|You are beginning to suspect that if a project of some kind cannot be completed soon then it might be best to forget about it. Your priorities will change dramatically when the Sun leaves your sign on Tuesday, so be flexible in all things.|04-17-2016|aries
842|The Sun moves out of your birth sign tomorrow but before that happens you will be rewarded in some way for all the effort you have put in over the past few weeks. A new chapter is beginning and it will be a lot of fun.|04-18-2016|aries
843|The momentum you have built up in recent weeks will keep you going even though the Sun leaves your birth sign today. You will, however, have to streamline or change your plans eventually. Make what you own and earn your number one priority.|04-19-2016|aries
844|Can you be sure you are being dealt with fairly? According to the planets there is a very good chance that someone is trying to cheat you, or at the very least bluff you, so take nothing you see or hear at face value today.|04-20-2016|aries
845|You have achieved so much in recent weeks but it is only the beginning: now you must push yourself still further and make sure all that hard work does not go to waste. But be realistic about your goals – even an Aries has limits! |04-21-2016|aries
846|Don’t be afraid to speak your mind today but be aware that your words are unlikely to be taken with good grace by those you criticize. And don’t worry if the powers that be get upset – in fact the more you annoy them the better!|04-22-2016|aries
847|You may wish you were some place else entirely this weekend but the fact is you are where you are, so accept it and get on with what needs to be done. A few days from now you will understand why your options were limited. |04-23-2016|aries
848|Put money matters first today and keep them first throughout the coming week. If you let your financial situation get any worse you could find you have to start selling things to make ends meet, and that won’t be good for your Aries ego. |04-24-2016|aries
849|Disagreements may be inevitable over the next few days but losing friends because of them is not. In the greater scheme of things none of it really matters and you won’t be less of a winner if you let others get the better of you occasionally. |04-25-2016|aries
850|You are determined to put into action some of the big – some might say outrageous – ideas you’ve come up with in recent weeks. Certain people may not approve of your aims but annoying them is of course half the fun – and you do it so well! |04-26-2016|aries
851|According to the planets you have been fooling yourself about what a loved one or relative is up to but what happens today will leave you in no doubt about what they’ve been doing – and how you need to react. Be decisive, but be forgiving too.|04-27-2016|aries
